1.14536500,;4.79389130,;-0.41130523,;0.61640864,;-0.37786573,;0.28835463,;0.00000000
0.30048291,;-0.12515436,;-0.00557120,;0.98139046,;-0.37786573,;1.05927240,;0.00000000
0.33012493,;0.59589281,;-0.14081588,;1.11345900,;1.21361270,;1.17810950,;0.00000000
-0.01897331,;0.26412264,;0.08459192,;0.25522431,;0.51309351,;0.99833030,;0.00000000
-0.57336368,;-0.44365372,;-0.32114211,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.16243582,;-0.29325125,;-0.32114211,;0.66788584,;1.69926120,;1.47977300,;0.00000000
0.14414246,;-0.24016802,;-0.05065276,;0.74088221,;-0.37786573,;1.20858060,;0.00000000
-0.24984226,;-0.31094565,;1.39195710,;1.23708870,;0.07903898,;1.06231950,;0.00000000
1.16907860,;-0.45250093,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.10044651,;-0.35075807,;-0.14081588,;0.08897826,;-0.37786573,;1.01661290,;0.00000000
0.71665680,;0.70648286,;0.53540751,;0.87506050,;-0.37786573,;1.33046480,;0.00000000
-0.28050057,;-0.44365372,;-0.14081588,;0.54763172,;2.60006510,;1.24209880,;0.00000000
2.09865220,;4.86466900,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.11314538,;0.00313011,;-0.18589744,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.12398589,;0.38355990,;0.62557063,;0.86957522,;0.48477773,;1.20248640,;0.00000000
-0.39026072,;-0.42153571,;2.24850680,;0.95227631,;-0.37786573,;0.62048917,;0.00000000
1.26003730,;-0.45250093,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.24323633,;-0.39057049,;0.35508128,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.13855767,;-0.30209845,;0.67065219,;1.52274500,;0.21307797,;1.04708400,;0.00000000
-0.10908504,;-0.39499410,;0.44524439,;1.58477080,;-0.37786573,;0.98309477,;0.00000000
-0.24408324,;-0.42153571,;0.03951036,;0.96999797,;0.83645310,;0.92215265,;0.00000000
-0.00728589,;-0.33748727,;0.03951036,;1.16788980,;0.79681101,;1.06841370,;0.00000000
-0.30539986,;-0.30652205,;0.53540751,;0.69024889,;0.91020582,;1.13240300,;0.00000000
1.06626320,;1.32578720,;-0.23097900,;1.31894590,;-0.37786573,;0.65096023,;0.00000000
0.00931364,;-0.34191087,;-0.59163147,;0.52864422,;-0.37786573,;0.72104367,;0.00000000
-0.11179516,;-0.04995312,;0.67065219,;0.85354134,;-0.37786573,;0.78198578,;0.00000000
-0.10501985,;-0.39499410,;0.53540751,;0.73328721,;-0.37786573,;0.75151473,;0.00000000
-0.55879674,;-0.30652205,;10.99432900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.13906582,;-0.43923012,;0.40016284,;0.43919203,;0.59629580,;1.30913510,;0.00000000
0.00321585,;-0.29325125,;-0.23097900,;0.87548244,;1.34208730,;1.20248640,;0.00000000
0.11179032,;-0.42595931,;0.03951036,;0.75818193,;-0.37786573,;1.24209880,;0.00000000
-0.20275380,;-0.31094565,;0.67065219,;0.72737999,;0.36239430,;1.00747160,;0.00000000
-0.06284349,;0.02967172,;0.49032595,;0.79320330,;0.61503031,;0.91910555,;0.00000000
-0.50205346,;-0.40384130,;0.03951036,;-0.22537025,;-0.37786573,;1.32132350,;0.00000000
-0.11382776,;-0.42153571,;-0.32114211,;0.57969948,;-0.37786573,;1.53462090,;0.00000000
0.42802827,;0.07833134,;1.52720180,;1.10839570,;-0.37786573,;0.83683369,;0.00000000
-0.03946865,;-0.29325125,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.21392823,;-0.11188355,;0.30999972,;0.08011743,;0.40918119,;1.31827640,;0.00000000
-0.15143077,;-0.27555684,;0.26491816,;1.06873290,;-0.37786573,;1.04403690,;0.00000000
-0.11602974,;-0.37287609,;0.08459192,;0.29151152,;0.64347778,;1.19334510,;0.00000000
0.02591317,;-0.02341151,;2.65424080,;1.05607460,;0.00689959,;0.79417421,;0.00000000
0.86910144,;1.43637720,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.17616068,;-0.35960528,;1.21163090,;1.36367200,;0.07591107,;0.89472870,;0.00000000
-0.10129342,;-0.39941770,;0.30999972,;1.18223600,;-0.37786573,;1.36093590,;0.00000000
-0.07656351,;-0.25786243,;0.08459192,;0.83117829,;0.94932111,;1.18725090,;0.00000000
-0.55540908,;-0.45250093,;1.84277270,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.33571456,;-0.15611958,;0.21983660,;1.18729930,;0.16885926,;1.35179460,;0.00000000
0.11958193,;-0.22247361,;0.08459192,;1.23962040,;-0.37786573,;1.04708400,;0.00000000
1.10098670,;3.52431750,;-0.27606055,;0.84847801,;-0.37786573,;0.74237341,;0.00000000
1.05372880,;2.45822930,;0.40016284,;0.32062568,;-0.37786573,;0.38586202,;0.00000000
1.09455010,;1.16653750,;-0.09573432,;1.31050700,;0.45353160,;0.98614188,;0.00000000
0.03963319,;-0.39057049,;-0.00557120,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.24272818,;-0.13842517,;-0.00557120,;-0.16207861,;-0.37786573,;0.93434108,;0.00000000
-0.15769794,;-0.29767485,;0.58048907,;0.04678383,;-0.37786573,;1.37921850,;0.00000000
-0.42430669,;-0.40384130,;1.21163090,;0.87421661,;0.48145227,;0.23350673,;0.00000000
-0.24171188,;-0.43480652,;0.26491816,;2.37296280,;-0.37786573,;0.41328597,;0.00000000
0.44513594,;-0.45250093,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.48409887,;-0.40384130,;2.42883300,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.09624400,;2.42284050,;-0.18589744,;0.87927994,;1.05422120,;1.01661290,;0.00000000
-0.29184923,;-0.40384130,;5.40421590,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.44259520,;0.02967172,;0.80589687,;0.31514040,;0.25653939,;1.39445410,;0.00000000
-0.19157453,;-0.17823759,;-0.27606055,;-0.19709998,;1.27482080,;1.10802610,;0.00000000
0.69853282,;5.00622420,;-0.23097900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.86791576,;2.43168770,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.03187840,;1.52484930,;-0.18589744,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.20884674,;-0.04110592,;0.21983660,;1.42358810,;0.60762211,;0.79112710,;0.00000000
0.05538580,;-0.41268851,;-0.00557120,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.29269614,;-0.39057049,;0.40016284,;1.26493700,;0.45837162,;0.97090635,;0.00000000
0.81269692,;-0.45250093,;-0.32114211,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.22697072,;0.32162947,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
4.51117340,;-0.37729969,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
7.59462050,;-0.42153571,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.11806233,;-0.45250093,;-0.23097900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.34164781,;-0.43038291,;0.17475504,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.13431825,;-0.34633447,;0.89605999,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.14736073,;-0.03225871,;0.58048907,;-0.41946463,;-0.37786573,;1.20553350,;0.00000000
-0.10688306,;-0.40826490,;0.21983660,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.24611584,;-0.38614689,;1.52720180,;0.03665716,;0.89456630,;1.27256980,;0.00000000
1.23175030,;4.98410620,;-0.32114211,;0.55607060,;-0.37786573,;0.72409077,;0.00000000
0.77441638,;0.26854624,;0.08459192,;1.13666600,;0.12516735,;1.22686320,;0.00000000
-0.31691790,;-0.45250093,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.58708369,;-0.45250093,;0.80589687,;-0.21904109,;0.26852421,;0.95871792,;0.00000000
-0.21257801,;-0.44807732,;-0.27606055,;0.96155908,;2.12561120,;1.29085250,;0.00000000
-0.54558487,;-0.44807732,;1.21163090,;-0.04182448,;0.59524219,;1.00442450,;0.00000000
0.05640210,;-0.27555684,;0.21983660,;1.15523150,;0.37115244,;1.32437060,;0.00000000
-0.00796342,;0.13141457,;2.06818050,;1.13624400,;-0.37786573,;0.76065604,;0.00000000
-0.04895409,;-0.34191087,;-0.00557120,;0.35142761,;0.42722426,;1.23905170,;0.00000000
0.34384495,;0.02082451,;-0.36622367,;0.41809481,;-0.37786573,;0.78503289,;0.00000000
0.81201939,;4.86909260,;-0.32114211,;0.53961477,;2.62917110,;-0.02549727,;0.00000000
0.69666961,;0.91881577,;0.21983660,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.59334602,;0.56935119,;-0.05065276,;-0.02579060,;0.68786112,;0.89472870,;0.00000000
0.15515235,;-0.16939038,;0.12967348,;0.73835054,;1.43006370,;1.12326160,;0.00000000
0.49408761,;0.47645554,;-0.23097900,;0.85185356,;2.69587780,;0.80940974,;0.00000000
0.28151202,;0.41894872,;-0.23097900,;1.03582130,;1.29227130,;1.20858060,;0.00000000
0.02218674,;-0.40826490,;0.21983660,;0.69784389,;-0.37786573,;1.42492510,;0.00000000
1.21362630,;1.84777220,;0.17475504,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.37738277,;0.13583817,;-0.18589744,;0.84805606,;-0.37786573,;1.20858060,;0.00000000
2.91355350,;-0.45250093,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.22290553,;-0.24016802,;-0.14081588,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.10857204,;0.28181705,;-0.32114211,;-0.15490555,;3.06941560,;0.31577859,;0.00000000
1.15332600,;1.27712760,;-0.45638679,;1.41050780,;-0.37786573,;0.38890913,;0.00000000
-0.13788014,;-0.45250093,;-0.41130523,;0.87337272,;-0.37786573,;1.01661290,;0.00000000
1.04763110,;-0.44807732,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.09793780,;1.12672510,;-0.27606055,;0.65860307,;1.03127220,;0.92215265,;0.00000000
0.06859767,;-0.32421646,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.64704041,;0.45876114,;-0.09573432,;1.56072000,;-0.37786573,;1.37007720,;0.00000000
-0.02947506,;-0.42153571,;-0.36622367,;0.94172770,;-0.37786573,;1.62603410,;0.00000000
0.75375166,;-0.01456430,;0.30999972,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.42853642,;4.28517710,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.50086293,;0.18007419,;0.17475504,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.15328914,;-0.16496678,;0.49032595,;0.67843445,;0.92278330,;1.33351190,;0.00000000
0.17920473,;-0.44365372,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.19021462,;0.35259468,;0.76081531,;1.43793420,;0.37856064,;0.92215265,;0.00000000
0.16345211,;-0.29325125,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.13753652,;0.11814376,;0.49032595,;1.56409560,;0.71624275,;1.14154430,;0.00000000
-0.45479562,;-0.45250093,;0.12967348,;0.16070879,;1.64286010,;0.87339896,;0.00000000
-0.44802030,;-0.45250093,;0.76081531,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.72749731,;1.99817470,;1.39195710,;0.30163819,;0.02974977,;0.58392390,;0.00000000
0.12686540,;0.16237979,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.45089981,;-0.44807732,;1.39195710,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.12974491,;-0.45250093,;0.44524439,;0.45775758,;-0.37786573,;0.87949317,;0.00000000
0.52372963,;0.87015614,;-0.05065276,;0.90839410,;-0.37786573,;1.12935590,;0.00000000
0.70090418,;5.08584910,;-0.27606055,;0.16745990,;2.74121600,;-0.01635595,;0.00000000
-0.35062511,;-0.38614689,;0.76081531,;-0.03254170,;0.44526734,;0.99528320,;0.00000000
-0.26813562,;-0.40384130,;0.03951036,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.30336727,;-0.41711211,;-0.09573432,;0.96155908,;2.12561120,;1.26038140,;0.00000000
-0.30861814,;-0.45250093,;0.40016284,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.01727464,;-0.36845248,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
2.21027560,;2.25474360,;-0.41130523,;1.83498380,;-0.37786573,;0.71494946,;0.00000000
5.20140890,;-0.44807732,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.08468905,;-0.40826490,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.07096903,;0.05178973,;-0.14081588,;0.28771402,;-0.37786573,;1.10802610,;0.00000000
-0.14990633,;-0.30652205,;0.80589687,;1.27379790,;0.24468628,;1.30608800,;0.00000000
0.18852079,;0.02524812,;-0.18589744,;0.52020534,;-0.37786573,;0.57782969,;0.00000000
0.34740199,;-0.27998044,;0.17475504,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.92635288,;0.76398969,;-0.32114211,;1.47211170,;-0.37786573,;0.67838418,;0.00000000
0.02997836,;-0.31536926,;0.53540751,;1.04468210,;0.17169083,;1.22686320,;0.00000000
0.02337242,;-0.03225871,;0.58048907,;0.74383582,;-0.37786573,;1.08060220,;0.00000000
0.01879908,;-0.41711211,;0.08459192,;0.57252643,;-0.37786573,;0.84902211,;0.00000000
-0.09688946,;-0.14727237,;-0.09573432,;1.10966150,;-0.37786573,;0.56868837,;0.00000000
5.98616010,;-0.42595931,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.06453248,;-0.39499410,;0.03951036,;0.79320330,;1.95815300,;1.26342850,;0.00000000
0.45072558,;-0.21805001,;-0.32114211,;1.31430450,;-0.37786573,;1.25124010,;0.00000000
1.42315300,;2.06452870,;-0.45638679,;1.22485230,;1.19056490,;0.52602889,;0.00000000
-0.12602333,;0.05621333,;1.07638620,;1.22780590,;0.67679821,;0.57782969,;0.00000000
0.04962678,;-0.42153571,;0.12967348,;0.75016498,;0.68641241,;1.28475830,;0.00000000
0.63569175,;2.83865910,;0.58048907,;1.71177610,;0.44609047,;0.74846762,;0.00000000
0.78542627,;3.05541570,;-0.00557120,;0.75607220,;0.11048266,;0.44070993,;0.00000000
0.37077683,;-0.24016802,;-0.18589744,;1.57801970,;0.90315981,;1.66564650,;0.00000000
-0.02507110,;-0.24901522,;1.16654930,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.00881034,;-0.40384130,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.69785529,;-0.43038291,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.50459420,;-0.33748727,;1.39195710,;1.26535900,;-0.37786573,;0.69666682,;0.00000000
-0.04167063,;-0.25343882,;0.03951036,;1.23877650,;0.75015583,;0.99833030,;0.00000000
0.56726104,;0.08717855,;0.30999972,;1.01894350,;-0.37786573,;1.38226560,;0.00000000
-0.00067996,;-0.33306367,;-0.27606055,;0.78181081,;-0.37786573,;1.27256980,;0.00000000
-0.40093184,;-0.43923012,;1.03130470,;0.91936465,;0.14656881,;0.95262371,;0.00000000
0.19631240,;-0.28440404,;0.26491816,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.59406040,;5.03276590,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.10941896,;-0.01898791,;0.49032595,;0.80839330,;0.34237571,;1.15373270,;0.00000000
0.76628600,;1.90970270,;-0.23097900,;0.00712106,;3.33538630,;0.64181891,;0.00000000
-0.41465186,;-0.23574442,;0.17475504,;-0.01439810,;2.05271450,;0.81855105,;0.00000000
1.59558490,;-0.44807732,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.35777120,;3.52874110,;-0.50146835,;2.34258280,;-0.37786573,;0.84292790,;0.00000000
0.02235613,;-0.38172329,;-0.05065276,;1.30670950,;0.65829418,;1.21467480,;0.00000000
-0.02896691,;-0.41268851,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.09621193,;-0.21805001,;0.08459192,;-0.03296365,;0.36367839,;1.04403690,;0.00000000
0.23730308,;0.24642823,;-0.18589744,;1.01472410,;-0.37786573,;1.31827640,;0.00000000
5.49359450,;-0.45250093,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.09180313,;0.10044935,;1.07638620,;0.90755021,;-0.37786573,;1.13849720,;0.00000000
0.25949224,;0.53838598,;1.75260960,;0.00669912,;-0.37786573,;0.51993468,;0.00000000
-0.31217518,;-0.44807732,;0.12967348,;0.94721297,;-0.37786573,;0.99223609,;0.00000000
-0.36349821,;-0.44807732,;-0.09573432,;0.61809642,;2.07401720,;1.20553350,;0.00000000
0.43395667,;-0.45250093,;-0.23097900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.77052057,;0.68436485,;-0.41130523,;0.73244332,;-0.37786573,;0.75151473,;0.00000000
0.63975694,;1.31694000,;0.30999972,;0.28011903,;0.13464985,;0.48032230,;0.00000000
0.10416808,;-0.24901522,;0.40016284,;0.89826744,;1.28473140,;1.27256980,;0.00000000
0.47545549,;2.99348520,;0.17475504,;0.68982695,;-0.37786573,;0.30359016,;0.00000000
0.21816280,;-0.44807732,;-0.14081588,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.32982300,;2.70152750,;-0.32114211,;1.72232470,;-0.37786573,;1.00442450,;0.00000000
-0.26034400,;-0.40384130,;0.67065219,;0.69700000,;0.59017169,;1.29694670,;0.00000000
-0.18937255,;-0.44365372,;0.67065219,;-0.12874501,;0.10880347,;0.79722131,;0.00000000
2.49466950,;2.29013250,;-0.32114211,;1.31050700,;0.81087013,;0.68447840,;0.00000000
0.87909504,;-0.43923012,;0.03951036,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.38097670,;3.82954600,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.12212268,;-0.33306367,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.00033634,;-0.31094565,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.36586957,;-0.37287609,;2.96981170,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.67600489,;1.27712760,;0.17475504,;1.12569540,;-0.37786573,;1.02880140,;0.00000000
-0.07995117,;-0.43038291,;0.03951036,;0.86155828,;-0.37786573,;0.77589157,;0.00000000
0.90856767,;4.88678700,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.69535140,;0.78168410,;-0.32114211,;1.39405200,;1.26537130,;1.06231950,;0.00000000
0.06148358,;-0.40384130,;-0.18589744,;1.16493620,;-0.37786573,;1.40054830,;0.00000000
0.13973850,;-0.09861275,;-0.00557120,;1.08096930,;-0.37786573,;1.52852670,;0.00000000
2.25448450,;-0.45250093,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.12961240,;1.11345430,;0.08459192,;1.59363170,;-0.37786573,;0.85511633,;0.00000000
1.80765230,;1.79468900,;-0.14081588,;1.83962520,;0.40108156,;1.02575430,;0.00000000
-0.17649945,;-0.42595931,;1.66244650,;0.41049982,;0.44576122,;0.40109755,;0.00000000
0.31860689,;-0.15169597,;-0.05065276,;1.89574380,;-0.37786573,;1.21162770,;0.00000000
1.05186560,;0.91881577,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.47782685,;-0.24459162,;0.89605999,;2.65861910,;-0.37786573,;1.15677980,;0.00000000
0.09315819,;-0.31094565,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.17954834,;-0.39057049,;0.17475504,;0.73792860,;-0.37786573,;0.66314866,;0.00000000
0.37636647,;-0.18266119,;0.71573375,;1.84215680,;-0.37786573,;0.74542051,;0.00000000
0.00118326,;-0.35518168,;0.30999972,;0.71683138,;-0.37786573,;1.06536660,;0.00000000
0.70310616,;-0.40384130,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.11264208,;-0.39057049,;-0.05065276,;0.93877409,;1.57977520,;0.88863449,;0.00000000
0.40312897,;0.35259468,;-0.09573432,;0.95354214,;0.49333831,;1.05622530,;0.00000000
0.06385494,;-0.30209845,;-0.36622367,;1.44088780,;-0.37786573,;1.06536660,;0.00000000
-0.14499422,;-0.30209845,;0.85097843,;1.22485230,;0.03738844,;1.12326160,;0.00000000
4.89770530,;-0.44807732,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.04065433,;0.03851892,;0.08459192,;0.25269265,;-0.37786573,;0.92824687,;0.00000000
-0.34469671,;-0.16939038,;0.58048907,;0.60670392,;0.73626134,;1.08669640,;0.00000000
0.73427262,;-0.00129350,;-0.14081588,;0.38349538,;1.43006370,;1.48891430,;0.00000000
0.27541424,;-0.11630716,;0.03951036,;0.82991246,;0.49063844,;1.22076900,;0.00000000
-0.16769153,;-0.21805001,;-0.00557120,;4.16242860,;1.58336400,;1.26952270,;0.00000000
0.33673086,;-0.17823759,;0.67065219,;0.17125740,;2.01047130,;0.92215265,;0.00000000
-0.30810999,;-0.45250093,;-0.23097900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.78441482,;-0.47019533,;-0.59163147,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.30827453,;0.20219221,;0.30999972,;0.95776158,;0.93756677,;1.04708400,;0.00000000
0.20037759,;0.45876114,;-0.14081588,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.31471108,;1.50273130,;0.62557063,;3.22782200,;-0.37786573,;0.65705444,;0.00000000
0.35468545,;-0.45250093,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.38162219,;-0.40826490,;1.70752810,;0.70501694,;0.21541566,;1.24819300,;0.00000000
0.79829937,;0.47645554,;-0.36622367,;1.92106040,;0.99910420,;1.14763850,;0.00000000
-0.20495578,;-0.35960528,;0.12967348,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.42041088,;-0.43480652,;0.67065219,;1.15480960,;-0.37786573,;0.75151473,;0.00000000
-0.14550237,;-0.32421646,;0.76081531,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.22815640,;2.10876480,;-0.14081588,;0.01893550,;-0.37786573,;-0.33630207,;0.00000000
1.07219160,;0.53838598,;0.21983660,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.33555003,;-0.45250093,;-0.32114211,;0.90375271,;-0.37786573,;1.01661290,;0.00000000
-0.09146921,;-0.41711211,;1.93293590,;1.16156070,;0.44490516,;0.81245684,;0.00000000
2.08120580,;-0.42595931,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.18462983,;-0.42153571,;-0.32114211,;0.89109438,;1.88328080,;1.18725090,;0.00000000
-0.21071480,;-0.20477920,;1.66244650,;0.40881204,;-0.37786573,;0.29140174,;0.00000000
0.27575300,;-0.39057049,;-0.41130523,;0.47125980,;2.42319030,;0.94957661,;0.00000000
0.21155687,;-0.28882764,;0.26491816,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.30946506,;-0.37729969,;-0.27606055,;0.93919603,;2.72620200,;0.92215265,;0.00000000
1.15417290,;1.67525180,;-0.00557120,;1.07885960,;-0.37786573,;0.92824687,;0.00000000
2.40150890,;-0.45250093,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.21545752,;-0.45250093,;0.49032595,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.10044166,;0.15795618,;1.21163090,;-0.21904109,;0.26852421,;0.89472870,;0.00000000
0.56065511,;2.43168770,;0.08459192,;1.68983500,;-0.37786573,;1.02880140,;0.00000000
-0.14804311,;-0.29325125,;-0.05065276,;0.73877249,;0.84721968,;1.31218220,;0.00000000
0.18242300,;-0.18266119,;0.49032595,;0.64383502,;-0.37786573,;1.41883090,;0.00000000
-0.33707447,;-0.44807732,;-0.36622367,;0.06239576,;-0.37786573,;1.40664250,;0.00000000
0.00931364,;-0.29767485,;-0.00557120,;1.67591080,;-0.37786573,;0.94348240,;0.00000000
-0.45123858,;-0.42595931,;1.34687560,;0.30332596,;0.50864859,;0.37367360,;0.00000000
0.64382213,;0.40567791,;-0.14081588,;0.51978339,;-0.37786573,;0.90996423,;0.00000000
1.10674570,;3.21908890,;-0.00557120,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.24425262,;-0.41268851,;-0.09573432,;0.42020454,;2.11145330,;1.48586720,;0.00000000
0.19173906,;-0.37729969,;-0.27606055,;0.63370836,;1.47642260,;1.23600460,;0.00000000
0.00016696,;-0.30652205,;0.44524439,;0.46704035,;0.34204645,;1.29389960,;0.00000000
0.98123295,;5.02391860,;0.35508128,;0.80543969,;-0.37786573,;0.37976781,;0.00000000
-0.19868861,;-0.40826490,;-0.09573432,;0.77294998,;0.91323495,;1.06536660,;0.00000000
-0.01626319,;-0.18266119,;0.85097843,;1.05860630,;-0.07057369,;1.42492510,;0.00000000
0.10078043,;-0.32421646,;0.08459192,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.17107919,;-0.42153571,;-0.05065276,;1.45312420,;-0.37786573,;0.71799656,;0.00000000
-0.26508673,;-0.44365372,;-0.05065276,;0.17125740,;0.58638528,;0.89472870,;0.00000000
0.46478436,;-0.02341151,;-0.36622367,;1.05269910,;-0.37786573,;1.49805570,;0.00000000
0.13702838,;-0.36845248,;-0.23097900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.44517280,;5.08584910,;-0.27606055,;0.67885640,;-0.37786573,;0.27311910,;0.00000000
1.01172190,;-0.45250093,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.65707090,;3.54643550,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.12805593,;-0.22689721,;0.26491816,;0.21809321,;0.58724133,;1.39750120,;0.00000000
0.05775716,;-0.08534194,;0.94114155,;0.77716942,;0.60218943,;1.19334510,;0.00000000
0.17124373,;0.06063693,;-0.27606055,;0.31851596,;2.26396340,;1.32741770,;0.00000000
0.60706603,;0.51626796,;-0.27606055,;0.19108878,;1.58938940,;0.69666682,;0.00000000
0.74833141,;1.75045300,;0.12967348,;1.74848520,;-0.37786573,;0.77284447,;0.00000000
-0.13296803,;-0.40826490,;-0.14081588,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.60622397,;-0.45250093,;6.17060240,;1.48308220,;-0.37786573,;0.16342329,;0.00000000
-0.21749012,;-0.36845248,;-0.32114211,;0.57969948,;2.70424080,;1.01966000,;0.00000000
3.49453700,;-0.41268851,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.03438716,;-0.16939038,;1.93293590,;0.86493384,;-0.37786573,;0.83378658,;0.00000000
1.37826660,;1.70179340,;-0.32114211,;1.38350340,;1.76748250,;1.08669640,;0.00000000
