-0.06944943,;-0.33306367,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.85758340,;1.36117600,;0.26491816,;1.01219240,;-0.37786573,;0.94043529,;0.00000000
-0.55896613,;-0.45250093,;0.53540751,;0.65269585,;1.13337370,;0.59001811,;0.00000000
0.54574941,;-0.45250093,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.38551315,;0.07833134,;-0.00557120,;0.68265389,;1.43101860,;1.11107320,;0.00000000
1.77834910,;3.04214480,;-0.05065276,;1.83413990,;0.06629688,;0.91301134,;0.00000000
0.97242504,;3.31198460,;-0.27606055,;1.39067640,;-0.37786573,;1.01661290,;0.00000000
-0.35570660,;-0.33306367,;1.34687560,;0.40332676,;-0.37786573,;1.14459140,;0.00000000
0.35028150,;0.15795618,;0.35508128,;1.70755660,;0.03040827,;0.91605844,;0.00000000
1.35726310,;1.04710020,;-0.18589744,;0.75016498,;0.68641241,;0.69361971,;0.00000000
-0.19377651,;-0.44365372,;-0.14081588,;0.92147437,;1.95795540,;0.76065604,;0.00000000
0.06436309,;0.37913630,;1.93293590,;0.69067084,;-0.37786573,;0.75456183,;0.00000000
-0.48545393,;-0.42153571,;0.85097843,;0.50839090,;0.38850409,;1.10497900,;0.00000000
0.00203017,;-0.16054318,;1.03130470,;1.21641340,;0.27168504,;1.04403690,;0.00000000
-0.20275380,;-0.42595931,;-0.14081588,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.01422574,;-0.17381398,;1.43703870,;0.74636748,;-0.37786573,;-0.00721464,;0.00000000
-0.22494297,;-0.30209845,;-0.00557120,;0.60417225,;0.77998617,;1.33655910,;0.00000000
-0.16413449,;-0.40826490,;0.80589687,;0.99573657,;0.62826629,;0.97395345,;0.00000000
0.51915629,;0.25969903,;-0.27606055,;1.71304190,;-0.37786573,;1.04403690,;0.00000000
-0.01660195,;-0.25786243,;0.49032595,;1.00881680,;0.34711695,;1.40968960,;0.00000000
0.33927161,;0.22431022,;-0.00557120,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.59842750,;-0.45250093,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.24984226,;-0.31094565,;1.39195710,;1.23708870,;0.07903898,;1.06231950,;0.00000000
0.08756856,;-0.26228603,;0.85097843,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.01829093,;-0.40384130,;-0.27606055,;0.28940180,;2.26323900,;1.34265330,;0.00000000
0.70208986,;2.57324300,;0.03951036,;1.26071760,;-0.37786573,;0.76065604,;0.00000000
0.19478796,;-0.32421646,;0.08459192,;0.79446914,;-0.37786573,;0.74237341,;0.00000000
0.29303006,;-0.05437672,;-0.32114211,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.15803671,;-0.26670963,;2.02309900,;0.46028925,;-0.37786573,;0.72409077,;0.00000000
0.39093340,;-0.14727237,;-0.41130523,;0.83455385,;6.36905970,;0.87644607,;0.00000000
-0.04065433,;0.03851892,;0.08459192,;0.25269265,;-0.37786573,;0.92824687,;0.00000000
0.18055979,;0.10487296,;0.17475504,;0.85480717,;-0.37786573,;1.37921850,;0.00000000
1.04492090,;2.88731880,;0.21983660,;0.71134611,;-0.37786573,;0.87949317,;0.00000000
0.94075043,;-0.44365372,;-0.23097900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.03031712,;-0.37729969,;-0.00557120,;1.17717260,;0.64769223,;1.34570040,;0.00000000
0.29929723,;-0.19150839,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.13974335,;-0.39941770,;-0.32114211,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.63670805,;1.76372380,;2.65424080,;1.24763730,;-0.10188567,;1.22686320,;0.00000000
0.13431825,;-0.34633447,;0.89605999,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.06605692,;-0.31094565,;0.12967348,;0.64383502,;-0.37786573,;0.62048917,;0.00000000
0.28151202,;0.33047667,;0.85097843,;2.20123150,;0.35008023,;1.33351190,;0.00000000
-0.16921598,;-0.45250093,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.24865173,;-0.22689721,;0.08459192,;0.59277976,;-0.37786573,;1.24209880,;0.00000000
1.08794420,;3.48450510,;0.49032595,;1.09362760,;0.36575269,;0.94652950,;0.00000000
0.90856767,;4.88678700,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.10569253,;0.42779592,;0.44524439,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.39144155,;-0.13400156,;-0.41130523,;1.67464500,;-0.37786573,;1.13849720,;0.00000000
-0.04844594,;-0.27555684,;4.00668760,;1.52274500,;0.21307797,;0.76675026,;0.00000000
-0.18513798,;-0.34633447,;-0.23097900,;0.83666357,;2.88355210,;1.58946880,;0.00000000
0.17412324,;0.05621333,;-0.27606055,;0.88138966,;-0.37786573,;1.26342850,;0.00000000
10.70686300,;-0.45250093,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.28896972,;-0.41268851,;0.44524439,;0.91641104,;0.73165180,;1.08364930,;0.00000000
-0.38196095,;-0.43038291,;-0.00557120,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.19682540,;-0.40826490,;0.26491816,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
2.15268540,;-0.42153571,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.28507391,;-0.41711211,;-0.14081588,;0.67674667,;1.58586640,;1.04403690,;0.00000000
0.87892565,;0.72860087,;-0.45638679,;1.17506290,;2.11747860,;0.87644607,;0.00000000
-0.03506469,;-0.24901522,;0.08459192,;1.14763650,;-0.37786573,;0.94652950,;0.00000000
0.00626475,;-0.01456430,;0.62557063,;0.68560750,;-0.37786573,;1.35484170,;0.00000000
-0.18954193,;-0.43923012,;0.21983660,;0.92274021,;-0.37786573,;0.93434108,;0.00000000
-0.03421778,;-0.29767485,;1.84277270,;2.75904180,;-0.37786573,;1.53462090,;0.00000000
0.45597645,;0.71090646,;0.08459192,;0.41049982,;-0.37786573,;0.90387002,;0.00000000
1.29645460,;4.44442680,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.71652430,;3.58624790,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.59047135,;-0.44365372,;-0.59163147,;0.51429812,;-0.37786573,;0.27007200,;0.00000000
2.08120580,;-0.42595931,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.24018259,;-0.04995312,;0.85097843,;1.01767770,;-0.37786573,;1.24514590,;0.00000000
1.54561690,;-0.45250093,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.12178391,;0.29066425,;0.12967348,;0.62991086,;0.85018296,;1.04708400,;0.00000000
0.13211627,;-0.36402888,;-0.09573432,;1.64046750,;-0.37786573,;1.22686320,;0.00000000
-0.03726667,;0.22873382,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.21443638,;-0.00571710,;0.49032595,;0.85143162,;-0.37786573,;1.12326160,;0.00000000
0.74612943,;-0.43480652,;0.21983660,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.35688743,;-0.07207113,;0.62557063,;1.08223520,;-0.00508522,;1.13849720,;0.00000000
-0.08926723,;-0.28440404,;0.94114155,;1.15480960,;-0.00426209,;1.35484170,;0.00000000
3.13680020,;-0.43923012,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.56793858,;0.32605307,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.03269333,;-0.35960528,;-0.23097900,;1.11219320,;1.61214080,;1.63822250,;0.00000000
-0.05945583,;-0.29767485,;0.58048907,;0.87168494,;0.24248028,;1.35179460,;0.00000000
-0.13669446,;-0.28440404,;-0.23097900,;0.40923398,;-0.37786573,;1.48282010,;0.00000000
-0.48257442,;-0.44807732,;0.35508128,;-0.09794307,;1.09972400,;0.97700056,;0.00000000
-0.09485687,;-0.38172329,;-0.32114211,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.14096110,;-0.45250093,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.15973054,;-0.18708479,;0.21983660,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.01100747,;-0.06764753,;0.71573375,;0.38855871,;0.15397701,;1.26342850,;0.00000000
-0.06148843,;-0.30652205,;1.16654930,;0.72273860,;-0.37786573,;1.51329120,;0.00000000
1.08337090,;0.85246174,;0.17475504,;0.70248528,;-0.37786573,;1.48282010,;0.00000000
-0.27779045,;-0.39941770,;1.66244650,;0.95101047,;0.12368571,;0.93738818,;0.00000000
-0.17683821,;-0.07649473,;0.62557063,;1.10248850,;-0.37786573,;0.70885524,;0.00000000
0.18174547,;-0.23132081,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.21308616,;-0.41268851,;0.85097843,;1.52274500,;0.21307797,;0.76979736,;0.00000000
0.75442919,;0.28624065,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.22866939,;-0.37287609,;0.03951036,;0.63919363,;1.22839610,;1.10802610,;0.00000000
0.15667680,;-0.12073076,;0.12967348,;0.73961638,;-0.37786573,;1.08669640,;0.00000000
-0.05268052,;-0.38614689,;-0.09573432,;1.16409230,;-0.37786573,;1.47063170,;0.00000000
-0.01118170,;-0.23132081,;0.67065219,;1.31135090,;0.17287615,;0.94652950,;0.00000000
0.09265005,;-0.31979286,;0.76081531,;0.67505890,;0.23586229,;1.19639220,;0.00000000
1.77767150,;4.15689260,;-0.45638679,;1.24173010,;-0.37786573,;0.28530753,;0.00000000
0.47393104,;0.51626796,;0.08459192,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.19970491,;-0.44807732,;0.44524439,;0.74467971,;-0.37786573,;1.05927240,;0.00000000
0.20241019,;-0.26228603,;1.16654930,;1.16620210,;-0.37786573,;1.63517540,;0.00000000
1.65215880,;3.48450510,;0.08459192,;1.49574060,;-0.37786573,;0.98004767,;0.00000000
-0.02693431,;-0.31979286,;0.08459192,;1.17717260,;0.95215269,;1.01051870,;0.00000000
-0.14634928,;-0.05437672,;1.97801740,;1.13624400,;-0.00426209,;1.10497900,;0.00000000
0.15311975,;0.06948414,;0.30999972,;0.56197782,;0.29795945,;1.15982690,;0.00000000
0.17988226,;-0.34633447,;0.26491816,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.03133827,;-0.31979286,;-0.09573432,;0.23539293,;-0.37786573,;0.98614188,;0.00000000
-0.43379213,;-0.44807732,;0.89605999,;0.09404159,;-0.37786573,;1.12630870,;0.00000000
0.84962241,;0.02082451,;0.21983660,;0.57168254,;-0.37786573,;0.18170593,;0.00000000
-0.09655070,;-0.43923012,;-0.41130523,;0.91261354,;3.50989050,;0.95262371,;0.00000000
-0.22036963,;-0.44807732,;0.71573375,;1.28434650,;-0.37786573,;0.70276103,;0.00000000
1.00494660,;1.32136360,;-0.18589744,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.18191970,;-0.16496678,;0.21983660,;0.72780194,;-0.37786573,;0.56259416,;0.00000000
-0.13838829,;-0.01014070,;1.03130470,;0.06577132,;-0.37786573,;1.17506240,;0.00000000
0.45936411,;0.25527543,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.38788936,;-0.39499410,;2.51899610,;0.77337192,;0.05806555,;0.91910555,;0.00000000
0.19106153,;-0.33306367,;-0.32114211,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.03997680,;-0.01898791,;0.53540751,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.18398430,;2.44495850,;-0.41130523,;0.81008108,;0.85406815,;0.32187280,;0.00000000
-0.23764669,;-0.42153571,;1.34687560,;1.13371240,;-0.37786573,;0.92215265,;0.00000000
-0.00931849,;-0.45250093,;-0.00557120,;0.88349938,;0.76875864,;1.05013110,;0.00000000
1.20075320,;4.87793980,;0.26491816,;1.14848040,;-0.37786573,;0.32796701,;0.00000000
-0.39517282,;-0.43038291,;-0.59163147,;0.17294517,;-0.37786573,;0.27007200,;0.00000000
-0.29472874,;-0.43923012,;0.58048907,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.07419215,;-0.20477920,;0.62557063,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.12907222,;-0.38172329,;1.43703870,;0.03665716,;0.63600374,;1.21467480,;0.00000000
1.26884520,;5.04603670,;-0.50146835,;0.89109438,;-0.37786573,;0.20608278,;0.00000000
0.23459295,;-0.14284877,;0.17475504,;0.40796815,;0.97319197,;1.13545010,;0.00000000
0.47359228,;-0.45250093,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.14922395,;-0.05880033,;1.07638620,;0.83328801,;-0.37786573,;1.17506240,;0.00000000
0.00694228,;0.09160215,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.06216596,;-0.37729969,;0.58048907,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.23730308,;0.47645554,;0.08459192,;0.43708231,;0.43324960,;1.06536660,;0.00000000
1.49700400,;-0.33306367,;-0.23097900,;2.74596160,;-0.37786573,;0.64486602,;0.00000000
-0.52034682,;-0.43923012,;1.57228340,;0.56450949,;0.28814770,;0.66924287,;0.00000000
0.14329554,;-0.20920280,;0.89605999,;0.45016258,;0.07275024,;1.37617140,;0.00000000
1.06914270,;1.54696730,;-0.23097900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.73545830,;0.74629528,;-0.14081588,;1.54637390,;-0.37786573,;1.42492510,;0.00000000
-0.26932130,;-0.41711211,;0.12967348,;1.23877650,;0.50446707,;0.97700056,;0.00000000
0.95938255,;1.38771760,;-0.18589744,;1.35607700,;-0.37786573,;0.99528320,;0.00000000
-0.13771075,;-0.42153571,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.34367556,;0.25527543,;-0.18589744,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.27050698,;-0.40826490,;0.44524439,;0.46239897,;-0.37786573,;1.47063170,;0.00000000
-0.02896691,;-0.34633447,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.31488531,;-0.32421646,;0.53540751,;0.92442798,;0.65276273,;1.00137740,;0.00000000
0.30725823,;0.38798350,;0.03951036,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
4.91396610,;-0.41268851,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.16125498,;-0.33306367,;1.93293590,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.18377807,;0.46760834,;-0.36622367,;0.80712747,;3.70181220,;1.01051870,;0.00000000
0.58555440,;1.12230150,;0.03951036,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.57573504,;-0.44365372,;2.29358830,;0.02104522,;-0.37786573,;0.75760894,;0.00000000
0.81913348,;0.48530275,;0.58048907,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.12686540,;-0.40826490,;-0.23097900,;1.36831340,;1.20485450,;0.81245684,;0.00000000
0.11771872,;0.11814376,;-0.14081588,;0.96788825,;2.72620200,;0.71494946,;0.00000000
-0.16227128,;-0.17381398,;0.85097843,;1.16367040,;0.32130350,;1.11716740,;0.00000000
0.44191767,;0.41894872,;-0.36622367,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.10653945,;-0.44807732,;0.35508128,;0.54256838,;0.48533746,;0.99528320,;0.00000000
0.05420012,;-0.35960528,;0.71573375,;0.98814157,;-0.37786573,;1.38531270,;0.00000000
0.14549752,;-0.39057049,;-0.27606055,;1.27801730,;-0.37786573,;0.76370315,;0.00000000
4.57774090,;-0.44807732,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.39889925,;-0.41711211,;1.70752810,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.10755574,;-0.02341151,;0.76081531,;1.02949210,;0.62336041,;1.16592110,;0.00000000
1.33287190,;1.85219580,;-0.09573432,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.13279380,;-0.20920280,;0.76081531,;1.04088460,;0.10676210,;1.18420380,;0.00000000
-0.04658273,;-0.43480652,;1.21163090,;1.88814880,;-0.37786573,;0.94348240,;0.00000000
-0.24831781,;-0.25343882,;0.17475504,;0.91894271,;0.89729910,;0.58087680,;0.00000000
0.10975772,;-0.28882764,;0.58048907,;1.68308380,;-0.37786573,;0.94043529,;0.00000000
-0.34757622,;-0.38614689,;1.66244650,;0.21471766,;-0.02375388,;1.05317820,;0.00000000
-0.49019665,;-0.43480652,;0.17475504,;1.01683380,;2.47580490,;0.91605844,;0.00000000
0.12263083,;-0.21362640,;-0.32114211,;0.88729688,;-0.37786573,;1.32132350,;0.00000000
0.35807311,;0.06063693,;0.62557063,;0.68813917,;-0.02938411,;1.35484170,;0.00000000
0.39652304,;0.35701828,;-0.14081588,;0.92906937,;-0.37786573,;1.11412030,;0.00000000
-0.19885800,;-0.38614689,;0.94114155,;1.01978740,;-0.37786573,;0.80940974,;0.00000000
1.36691790,;1.96278590,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.78441482,;-0.44807732,;-0.59163147,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.18598005,;0.05621333,;0.85097843,;1.77337990,;-0.37786573,;1.03489560,;0.00000000
0.84250832,;0.52511517,;-0.18589744,;0.92822548,;-0.37786573,;0.96176503,;0.00000000
-0.39805233,;-0.44365372,;0.49032595,;0.10965353,;1.10946990,;1.05317820,;0.00000000
0.20732230,;-0.04110592,;0.80589687,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.42430669,;-0.40384130,;1.21163090,;0.87421661,;0.48145227,;0.23350673,;0.00000000
-0.43142077,;-0.41268851,;3.87144290,;0.32104762,;-0.37786573,;0.51688757,;0.00000000
1.09370320,;2.84308270,;-0.14081588,;1.50544530,;-0.37786573,;0.36453228,;0.00000000
0.02659070,;-0.30652205,;-0.18589744,;1.06788900,;-0.37786573,;0.66924287,;0.00000000
0.85470389,;0.44549033,;0.30999972,;0.65016418,;-0.37786573,;0.87644607,;0.00000000
-0.32267692,;-0.45250093,;-0.14081588,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.14922879,;-0.39499410,;0.40016284,;0.51556395,;0.11874692,;1.27866400,;0.00000000
-0.41228050,;-0.42153571,;0.17475504,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.36569534,;0.18892140,;-0.05065276,;0.72569221,;0.01364929,;0.71190235,;0.00000000
0.72885237,;0.45433753,;-0.23097900,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.86791576,;2.43168770,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.33605333,;0.39240710,;-0.18589744,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.28608536,;0.17565059,;-0.32114211,;1.95228430,;2.99428000,;1.09583770,;0.00000000
0.02286427,;-0.29767485,;-0.00557120,;0.04467410,;-0.37786573,;1.03489560,;0.00000000
0.05538580,;-0.45250093,;-0.41130523,;0.88349938,;-0.37786573,;1.42492510,;0.00000000
0.17005805,;-0.10745995,;-0.32114211,;-0.02072726,;-0.37786573,;1.02575430,;0.00000000
0.93092622,;3.10407530,;-0.14081588,;0.54299033,;-0.37786573,;1.05927240,;0.00000000
0.03167219,;-0.40826490,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.08283068,;0.06063693,;1.48212030,;0.45902341,;-0.37786573,;0.65400734,;0.00000000
0.67346415,;0.52953877,;0.21983660,;1.08940820,;0.48484358,;1.10802610,;0.00000000
0.28659351,;-0.23132081,;0.08459192,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.03997680,;-0.33306367,;-0.00557120,;0.50881284,;1.26846630,;1.08060220,;0.00000000
0.09197251,;-0.05880033,;0.30999972,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.12940614,;-0.28440404,;0.49032595,;0.53455144,;-0.37786573,;1.32132350,;0.00000000
-0.17937896,;-0.30652205,;0.17475504,;0.43623842,;0.44612340,;1.38226560,;0.00000000
-0.18462983,;-0.35960528,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.01507266,;-0.35075807,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.12263083,;-0.20035560,;0.12967348,;0.40079510,;0.23243805,;1.10802610,;0.00000000
2.78550000,;-0.45250093,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.18276177,;-0.17823759,;0.40016284,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.06859767,;-0.32421646,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
8.45762660,;-0.45250093,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.36518720,;-0.44365372,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.12602333,;-0.28440404,;0.17475504,;0.87295078,;1.28907750,;1.11412030,;0.00000000
-0.18090340,;-0.06764753,;0.76081531,;0.47421341,;1.36556300,;0.62963049,;0.00000000
-0.13262927,;-0.43923012,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.27900820,;3.06868650,;1.34687560,;0.22357849,;-0.04265302,;0.58697101,;0.00000000
0.42819765,;-0.18266119,;0.12967348,;1.15945100,;-0.37786573,;1.17810950,;0.00000000
-0.07842673,;-0.39057049,;-0.27606055,;0.49699840,;-0.37786573,;1.16287400,;0.00000000
0.26050854,;-0.16054318,;0.49032595,;0.36028844,;-0.37786573,;1.05622530,;0.00000000
0.45123373,;1.02055860,;0.49032595,;1.14932430,;-0.37786573,;0.84292790,;0.00000000
-0.42701682,;-0.44807732,;-0.32114211,;0.49699840,;3.42975030,;1.05622530,;0.00000000
-0.09756700,;-0.39499410,;-0.32114211,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.21715135,;-0.43480652,;0.44524439,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.78695072,;0.62685802,;-0.27606055,;0.71134611,;-0.37786573,;0.55954706,;0.00000000
-0.35147202,;-0.44807732,;0.40016284,;0.55818032,;-0.37786573,;0.65400734,;0.00000000
0.91500422,;0.21988661,;0.03951036,;0.53159783,;-0.37786573,;0.87949317,;0.00000000
0.15396667,;-0.39499410,;0.03951036,;1.31050700,;-0.37786573,;1.05927240,;0.00000000
2.78414500,;-0.43480652,;-0.54654991,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.57475080,;2.48919460,;-0.32114211,;1.62612140,;-0.37786573,;0.41328597,;0.00000000
-0.35181079,;-0.44807732,;-0.23097900,;1.02105320,;-0.37786573,;0.88863449,;0.00000000
0.30691946,;0.55608039,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.02404995,;0.33932388,;3.91652450,;-0.04520003,;1.60009010,;0.59611233,;0.00000000
0.44699916,;0.27296984,;-0.05065276,;0.72737999,;1.17574860,;1.23600460,;0.00000000
0.31572738,;0.44106673,;0.08459192,;0.55058533,;0.74050871,;0.79722131,;0.00000000
0.23425418,;-0.16054318,;-0.23097900,;0.94425936,;0.79088446,;0.99528320,;0.00000000
-0.29354306,;-0.38614689,;0.49032595,;0.30923318,;0.67689699,;1.18115670,;0.00000000
0.42785888,;0.32605307,;0.30999972,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.43107716,;0.45876114,;0.40016284,;1.07590600,;-0.05164163,;1.20553350,;0.00000000
0.59165219,;3.00233240,;0.80589687,;1.30080230,;-0.37786573,;1.11716740,;0.00000000
0.01185438,;-0.13400156,;-0.00557120,;0.73075555,;2.19472140,;0.36453228,;0.00000000
1.12029630,;-0.45250093,;-0.05065276,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.97378010,;0.58704560,;-0.00557120,;0.87463855,;-0.37786573,;0.75456183,;0.00000000
1.72279150,;-0.45250093,;-0.50146835,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.06860251,;-0.34633447,;-0.18589744,;0.89911132,;1.74338110,;1.06231950,;0.00000000
-0.26966006,;-0.45250093,;0.30999972,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.11907378,;0.13141457,;0.17475504,;1.19742590,;0.43904446,;1.27256980,;0.00000000
0.62857767,;0.09160215,;0.12967348,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.34266411,;-0.42595931,;0.76081531,;0.13117269,;0.61104634,;1.15677980,;0.00000000
-0.22341852,;-0.38172329,;0.67065219,;0.56450949,;0.28814770,;1.03489560,;0.00000000
1.20363280,;0.56492759,;-0.32114211,;0.74383582,;-0.37786573,;0.90082291,;0.00000000
0.14465061,;-0.36402888,;-0.09573432,;0.79868858,;0.64769223,;1.47672590,;0.00000000
-0.49053542,;-0.44365372,;1.75260960,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.02371119,;-0.35518168,;-0.18589744,;0.53328561,;1.38498900,;1.08364930,;0.00000000
5.56100890,;-0.45250093,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.28849360,;0.71975367,;-0.41130523,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.37992836,;-0.39057049,;0.76081531,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.33571456,;-0.15611958,;0.21983660,;1.18729930,;0.16885926,;1.35179460,;0.00000000
0.31996195,;0.44991393,;0.21983660,;0.92231826,;0.38922844,;0.69361971,;0.00000000
1.94756260,;-0.43480652,;-0.45638679,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.22459936,;-0.28882764,;0.08459192,;0.94552520,;0.44115168,;1.22686320,;0.00000000
0.53660273,;1.92739710,;-0.23097900,;0.69700000,;-0.37786573,;0.73323209,;0.00000000
-0.38043651,;-0.34633447,;0.26491816,;0.16619406,;1.00354910,;1.16896820,;0.00000000
0.66228487,;1.17096110,;0.03951036,;1.10628600,;-0.37786573,;0.99833030,;0.00000000
0.22815640,;0.12256737,;0.12967348,;0.78645219,;-0.37786573,;1.03184850,;0.00000000
0.67600489,;1.27270390,;-0.32114211,;0.47505730,;-0.37786573,;0.95567082,;0.00000000
-0.21749012,;-0.41711211,;-0.27606055,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.36671649,;-0.43480652,;0.49032595,;0.58054337,;0.54081663,;1.00747160,;0.00000000
0.08519720,;-0.35075807,;0.08459192,;1.22316460,;-0.37786573,;1.10802610,;0.00000000
-0.24967288,;-0.45250093,;0.26491816,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
1.12300650,;2.02913990,;-0.14081588,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
0.46851079,;1.13557230,;0.03951036,;0.78856192,;0.19872252,;0.79417421,;0.00000000
-0.41312741,;-0.42595931,;1.25671250,;1.52612060,;-0.37786573,;0.72409077,;0.00000000
0.27693868,;-0.39057049,;0.12967348,;-0.85955255,;-0.37786573,;-0.94572324,;0.00000000
-0.32606458,;-0.34191087,;2.65424080,;0.87252883,;-0.37786573,;1.25124010,;0.00000000
-0.39568097,;-0.45250093,;0.40016284,;1.69953970,;0.58961196,;0.38586202,;0.00000000
